g6.t1_1	g532.t1_1
g1302.t1_1	g7792.t1_1
g1303.t1_1	g15330.t2_1
g1306.t1_1	g15328.t1_1
g1307.t1_1	g15327.t1_1
g1308.t3_1	g12066.t1_1
g1309.t1_1	g15629.t1_1
g1310.t1_1	g14068.t1_1
g1311.t1_1	g15302.t1_1
g1313.t1_1	g15298.t1_1
g1316.t1_1	g15301.t1_1
g1317.t1_1	g15295.t1_1
g1318.t1_1	g15294.t1_1
g1319.t1_1	g15169.t1_1
g1321.t3_1	g14445.t1_1
g1322.t1_1	g15165.t1_1
g1323.t2_1	g15172.t1_1
g1324.t1_1	g12959.t1_1
g1325.t1_1	g12957.t1_1
g1327.t1_1	g14890.t1_1
g1328.t1_1	g14892.t1_1
g1329.t1_1	g15145.t1_1
g1330.t1_1	g14129.t1_1
g1331.t1_1	g14399.t1_1
g1335.t1_1	g13162.t1_1
g1337.t1_1	g14271.t1_1
g1338.t2_1	g11782.t1_1
g1339.t1_1	g14325.t1_1
g1340.t1_1	g14326.t1_1
g1341.t1_1	g14081.t1_1
g1343.t1_1	g15471.t1_1
g1344.t1_1	g14980.t1_1
g1346.t1_1	g14979.t1_1
g1347.t1_1	g14978.t1_1
g1348.t1_1	g15204.t1_1
g1349.t1_1	g15205.t1_1
g1350.t1_1	g15206.t1_1
g1351.t1_1	g15207.t1_1
g1352.t1_1	g14940.t1_1
g1353.t2_1	g14934.t1_1
g1354.t1_1	g14946.t1_1
g1355.t1_1	g14947.t1_1
g1356.t1_1	g14569.t1_1
g1357.t2_1	g2456.t1_1
g1358.t1_1	g7122.t1_1
g1359.t1_1	g6753.t1_1
g1360.t1_1	g14574.t1_1
g1361.t1_1	g14573.t1_1
g1363.t2_1	g14775.t1_1
g1365.t1_1	g14771.t2_1
g1367.t1_1	g14769.t1_1
g1368.t1_1	g17316.t1_1
g1369.t1_1	g14816.t1_1
g1370.t1_1	g14814.t1_1
g1371.t1_1	g14309.t1_1
g1372.t1_1	g14310.t2_1
g1373.t1_1	g14813.t1_1
g1375.t1_1	g14114.t1_1
g1378.t2_1	g14138.t1_1
g1379.t1_1	g15173.t1_1
g1381.t1_1	g15610.t1_1
g1382.t1_1	g13929.t1_1
g1383.t1_1	g10576.t1_1
g1384.t1_1	g7887.t1_1
g1385.t2_1	g7885.t1_1
g3571.t1_1	g194.t1_1
g3575.t1_1	g1161.t1_1
g3578.t1_1	g3392.t1_1
g3579.t1_1	g3394.t1_1
g3580.t1_1	g3393.t1_1
g3581.t1_1	g1157.t1_1
g3582.t1_1	g11937.t1_1
g3585.t1_1	g1170.t1_1
g3590.t1_1	g1179.t1_1
g3591.t1_1	g1181.t1_1
g3592.t1_1	g5051.t1_1
g3593.t2_1	g3923.t1_1
g3594.t1_1	g3978.t1_1
g3595.t1_1	g3979.t1_1
g3597.t1_1	g16934.t1_1
g3598.t1_1	g16932.t3_1
g3599.t1_1	g16933.t1_1
g3600.t1_1	g16918.t1_1
g3601.t1_1	g16917.t1_1
g3603.t1_1	g16916.t1_1
g3604.t2_1	g16441.t1_1
g3605.t1_1	g11149.t1_1
g3606.t1_1	g16909.t1_1
g3607.t1_1	g16442.t1_1
g3608.t1_1	g16445.t1_1
g3609.t3_1	g16446.t1_1
g3610.t1_1	g16905.t1_1
g3612.t1_1	g16910.t1_1
g3613.t1_1	g16443.t1_1
g3614.t1_1	g16928.t1_1
g3615.t1_1	g16930.t1_1
g3618.t1_1	g16931.t1_1
g3619.t1_1	g16921.t1_1
g3620.t1_1	g1795.t1_1
g3621.t1_1	g1579.t1_1
g3622.t1_1	g227.t1_1
g3623.t1_1	g1580.t1_1
g3624.t1_1	g4318.t1_1
g3625.t1_1	g1576.t1_1
g3626.t1_1	g3792.t1_1
g3629.t1_1	g15218.t1_1
g3632.t1_1	g3789.t1_1
g3635.t1_1	g3410.t1_1
g3639.t1_1	g3411.t1_1
g3640.t2_1	g3406.t1_1
g3641.t1_1	g3404.t1_1
g3642.t1_1	g3227.t1_1
g3643.t1_1	g4304.t1_1
g3644.t1_1	g4303.t1_1
g3645.t1_1	g3398.t1_1
g3646.t1_1	g3399.t2_1
g3648.t1_1	g17015.t1_1
g3649.t1_1	g3402.t1_1
g3651.t1_1	g16075.t1_1
g3652.t1_1	g16074.t1_1
g3653.t1_1	g16073.t1_1
g3655.t1_1	g16072.t1_1
g3656.t1_1	g859.t1_1
g3657.t2_1	g16070.t1_1
g3659.t1_1	g16068.t1_1
g3660.t1_1	g16086.t1_1
g3661.t1_1	g15881.t1_1
g3662.t2_1	g6782.t1_1
g3663.t1_1	g3653.t1_1
g3664.t1_1	g6324.t1_1
g3665.t1_1	g1483.t1_1
g3666.t1_1	g1349.t1_1
g3668.t1_1	g1340.t1_1
g3669.t3_1	g1332.t1_1
g3673.t1_1	g1322.t1_1
g3678.t1_1	g1301.t1_1
g3681.t1_1	g1292.t1_1
g3684.t1_1	g1285.t1_1
g3689.t1_1	g4294.t2_1
g3691.t1_1	g1275.t1_1
g3692.t1_1	g15394.t1_1
g3693.t1_1	g1266.t1_1
g3694.t1_1	g1267.t1_1
g3695.t1_1	g7825.t1_1
g3696.t1_1	g7827.t1_1
g3697.t1_1	g7067.t1_1
g3699.t1_1	g6397.t1_1
g3700.t1_1	g2258.t1_1
g3701.t1_1	g3176.t1_1
g3702.t1_1	g3175.t1_1
g3703.t1_1	g6229.t1_1
g3704.t2_1	g3925.t1_1
g3705.t1_1	g3376.t1_1
g3711.t1_1	g15140.t1_1
g3712.t1_1	g14860.t1_1
g3714.t1_1	g14825.t1_1
g3715.t1_1	g5904.t1_1
g3716.t1_1	g5906.t1_1
g3717.t1_1	g974.t1_1
g3719.t1_1	g13100.t1_1
g3720.t1_1	g7093.t1_1
g3722.t1_1	g17458.t1_1
g3723.t1_1	g2803.t1_1
g3726.t2_1	g2804.t1_1
g3731.t1_1	g2805.t1_1
g3733.t1_1	g5482.t1_1
g3734.t1_1	g12378.t1_1
g3735.t1_1	g4076.t1_1
g3736.t1_1	g3366.t1_1
g3738.t1_1	g3367.t1_1
g3739.t1_1	g3391.t1_1
g3740.t1_1	g3389.t1_1
g3742.t1_1	g3222.t1_1
g3743.t1_1	g3984.t1_1
g3745.t1_1	g16791.t1_1
g3748.t1_1	g3762.t1_1
g3749.t1_1	g15986.t1_1
g3750.t1_1	g367.t1_1
g3755.t1_1	g371.t1_1
g3756.t1_1	g372.t1_1
g3757.t1_1	g14089.t1_1
g3758.t1_1	g375.t1_1
g3759.t2_1	g378.t1_1
g3760.t2_1	g6148.t1_1
g3761.t1_1	g1425.t1_1
g3762.t1_1	g6190.t1_1
g3763.t1_1	g474.t1_1
g3764.t1_1	g2443.t1_1
g3765.t1_1	g2450.t1_1
g3766.t1_1	g11554.t1_1
g3767.t1_1	g15675.t1_1
g3772.t1_1	g10695.t1_1
g3773.t2_1	g10690.t1_1
g3776.t2_1	g10688.t1_1
g3777.t1_1	g10170.t1_1
g3778.t1_1	g16463.t1_1
g3779.t1_1	g6317.t1_1
g3780.t1_1	g7072.t1_1
g3781.t2_1	g14965.t1_1
g3783.t1_1	g15720.t1_1
g3785.t1_1	g15604.t1_1
g3786.t2_1	g13910.t1_1
g3790.t1_1	g13901.t1_1
g3791.t1_1	g13900.t1_1
g3792.t1_1	g706.t1_1
g3793.t1_1	g10572.t1_1
g3795.t1_1	g6107.t1_1
g3796.t1_1	g3011.t1_1
g3798.t1_1	g4242.t1_1
g3799.t1_1	g2750.t1_1
g3800.t1_1	g10289.t1_1
g3801.t1_1	g16184.t2_1
g3802.t1_1	g16705.t1_1
g3805.t1_1	g16714.t1_1
g3807.t1_1	g6273.t2_1
g3809.t3_1	g6271.t1_1
g3812.t1_1	g10200.t1_1
g3815.t1_1	g538.t1_1
g3816.t1_1	g1456.t1_1
g3817.t1_1	g2351.t1_1
g3818.t1_1	g2385.t1_1
g3819.t1_1	g9965.t1_1
g3820.t1_1	g10080.t1_1
g3821.t1_1	g13611.t1_1
g3823.t1_1	g16914.t1_1
g3824.t1_1	g10039.t1_1
g3825.t1_1	g10038.t1_1
g3826.t1_1	g15697.t1_1
g3827.t2_1	g7383.t1_1
g3828.t1_1	g15699.t1_1
g3829.t3_1	g15700.t1_1
g3830.t1_1	g15702.t1_1
g3831.t1_1	g15701.t1_1
g3832.t1_1	g15703.t1_1
g3835.t3_1	g14635.t1_1
g3836.t2_1	g398.t1_1
g3837.t1_1	g399.t1_1
g3838.t1_1	g1771.t1_1
g3839.t1_1	g7066.t1_1
g3840.t2_1	g6896.t1_1
g3841.t1_1	g5891.t1_1
g3842.t1_1	g16277.t1_1
g3845.t1_1	g8687.t1_1
g3847.t1_1	g5568.t1_1
g3850.t1_1	g3797.t1_1
g3851.t1_1	g3810.t1_1
g3859.t1_1	g3825.t1_1
g3860.t1_1	g3826.t1_1
g3876.t1_1	g3174.t1_1
g3879.t1_1	g3377.t1_1
g3886.t1_1	g3796.t1_1
g3888.t1_1	g3794.t1_1
g3891.t1_1	g3815.t1_1
g3897.t1_1	g3827.t1_1
g3898.t1_1	g1042.t1_1
g3899.t2_1	g1041.t1_1
g3900.t1_1	g238.t1_1
g3902.t1_1	g667.t1_1
g3903.t1_1	g3185.t1_1
g3905.t1_1	g3371.t1_1
g3912.t1_1	g4322.t1_1
g3913.t1_1	g14466.t2_1
g3918.t1_1	g5022.t1_1
g3930.t1_1	g7828.t1_1
g3935.t1_1	g5013.t1_1
g3936.t1_1	g4666.t1_1
g3937.t1_1	g4667.t1_1
g3938.t1_1	g5011.t1_1
g3940.t1_1	g5793.t1_1
g3941.t1_1	g5794.t1_1
g3942.t1_1	g16965.t1_1
g3943.t1_1	g13947.t1_1
g3944.t1_1	g13948.t1_1
g3945.t1_1	g13949.t1_1
g3946.t1_1	g15671.t2_1
g3947.t1_1	g13924.t1_1
g3962.t1_1	g15031.t1_1
g3968.t1_1	g15026.t1_1
g3973.t2_1	g15029.t1_1
g3984.t1_1	g15663.t1_1
g3986.t1_1	g17006.t1_1
g3987.t1_1	g16655.t1_1
g3988.t1_1	g5180.t1_1
g3989.t2_1	g13566.t1_1
g3990.t1_1	g5582.t1_1
g3992.t1_1	g12841.t1_1
g3997.t1_1	g9012.t1_1
g4002.t1_1	g11496.t1_1
g4005.t1_1	g9535.t1_1
g4006.t1_1	g5816.t2_1
g4008.t1_1	g5483.t2_1
g4009.t1_1	g2806.t1_1
g4010.t1_1	g2796.t1_1
g4011.t1_1	g11185.t1_1
g4012.t1_1	g16330.t1_1
g4014.t1_1	g2318.t1_1
g4015.t1_1	g3248.t1_1
g4017.t1_1	g3252.t1_1
g4019.t1_1	g3192.t1_1
g4020.t1_1	g3193.t1_1
g4021.t1_1	g3191.t1_1
g4022.t2_1	g3182.t1_1
g4023.t2_1	g3181.t1_1
g4024.t1_1	g3060.t1_1
g4026.t1_1	g14681.t1_1
g4027.t2_1	g17178.t1_1
g4029.t2_1	g2079.t1_1
g4030.t1_1	g3854.t1_1
g4031.t1_1	g243.t1_1
g4032.t1_1	g244.t1_1
g4033.t1_1	g15792.t1_1
g4034.t2_1	g16435.t1_1
g4035.t1_1	g16436.t1_1
g4036.t1_1	g16906.t1_1
g4037.t1_1	g16760.t1_1
g4038.t1_1	g16907.t1_1
g4039.t1_1	g2808.t1_1
g4040.t1_1	g6558.t1_1
g4041.t2_1	g8997.t1_1
g4042.t1_1	g2316.t1_1
g4045.t1_1	g16616.t1_1
g4048.t1_1	g16615.t2_1
g4049.t1_1	g16614.t1_1
g4051.t1_1	g16612.t1_1
g4053.t1_1	g6679.t1_1
g4054.t1_1	g6682.t4_1
g4055.t1_1	g6681.t1_1
g4056.t1_1	g6683.t1_1
g4058.t2_1	g1747.t1_1
g4059.t1_1	g15092.t1_1
g4060.t1_1	g739.t1_1
g4061.t1_1	g16611.t1_1
g4062.t1_1	g16609.t1_1
g4063.t1_1	g16607.t1_1
g4066.t1_1	g6677.t1_1
g4070.t1_1	g8217.t1_1
g4071.t1_1	g6671.t1_1
g4072.t1_1	g6716.t1_1
g4073.t2_1	g7321.t1_1
g4074.t2_1	g7322.t1_1
g4075.t2_1	g7323.t1_1
g4078.t2_1	g7346.t1_1
g4079.t1_1	g7348.t1_1
g4080.t1_1	g7349.t1_1
g4084.t2_1	g7351.t1_1
g4085.t3_1	g7352.t1_1
g4087.t1_1	g7353.t1_1
g4088.t1_1	g7354.t1_1
g4089.t1_1	g7355.t1_1
g4092.t1_1	g7356.t1_1
g4093.t1_1	g7357.t1_1
g4096.t1_1	g7358.t1_1
g4097.t1_1	g7359.t1_1
g4099.t1_1	g6784.t1_1
g4100.t1_1	g5687.t1_1
g4103.t1_1	g9807.t1_1
g4106.t1_1	g6987.t1_1
g4107.t1_1	g13998.t1_1
g4108.t1_1	g13997.t1_1
g4109.t1_1	g834.t1_1
g4110.t1_1	g16244.t1_1
g4111.t1_1	g7384.t1_1
g4112.t1_1	g7385.t1_1
g4113.t1_1	g6982.t1_1
g4115.t1_1	g17662.t1_1
g4116.t1_1	g6986.t1_1
g4118.t1_1	g7095.t1_1
g4124.t1_1	g14959.t1_1
g4128.t1_1	g7089.t1_1
g4130.t1_1	g5261.t1_1
g4131.t1_1	g6231.t1_1
g4135.t1_1	g8055.t1_1
g4138.t1_1	g2583.t1_1
g4139.t1_1	g14984.t1_1
g4141.t1_1	g14985.t1_1
g4142.t1_1	g7061.t1_1
g4143.t1_1	g7062.t1_1
g4144.t1_1	g7574.t1_1
g4145.t1_1	g7575.t1_1
g4146.t1_1	g7577.t1_1
g4147.t1_1	g7578.t3_1
g4148.t1_1	g7580.t1_1
g4150.t1_1	g7581.t2_1
g4152.t1_1	g7909.t1_1
g4154.t2_1	g7058.t1_1
g4155.t1_1	g7916.t1_1
g4158.t1_1	g3507.t1_1
g4161.t1_1	g1458.t1_1
g4162.t3_1	g6750.t1_1
g4163.t1_1	g7178.t1_1
g4164.t1_1	g15116.t1_1
g4166.t1_1	g3414.t1_1
g4167.t1_1	g3416.t1_1
g4168.t1_1	g17334.t1_1
g4169.t1_1	g4159.t1_1
g4170.t1_1	g4052.t1_1
g4171.t1_1	g2093.t1_1
g4173.t1_1	g5765.t1_1
g4174.t1_1	g174.t1_1
g4175.t1_1	g4270.t1_1
g4176.t1_1	g4268.t1_1
g4177.t1_1	g4403.t1_1
g4178.t1_1	g4385.t1_1
g4179.t1_1	g3606.t1_1
g4180.t2_1	g245.t1_1
g4181.t1_1	g4362.t1_1
g4182.t1_1	g2794.t1_1
g4183.t1_1	g4316.t1_1
g4185.t1_1	g4314.t1_1
g4186.t2_1	g4317.t1_1
g4189.t1_1	g2780.t1_1
g4196.t1_1	g12771.t1_1
g4200.t1_1	g1350.t1_1
g4204.t2_1	g16025.t1_1
g4205.t1_1	g4570.t1_1
g4206.t2_1	g16517.t1_1
g4207.t1_1	g7092.t1_1
g4208.t1_1	g1353.t1_1
g4209.t1_1	g1351.t1_1
g4210.t1_1	g13743.t1_1
g4211.t1_1	g7094.t1_1
g4214.t1_1	g14652.t1_1
g4216.t1_1	g1182.t1_1
g4218.t1_1	g5097.t1_1
g4221.t1_1	g4439.t1_1
g4222.t1_1	g7069.t1_1
g4230.t1_1	g5607.t1_1
g4232.t1_1	g3538.t1_1
g4234.t1_1	g16081.t1_1
g4235.t1_1	g16292.t1_1
g4236.t2_1	g4769.t1_1
g4240.t1_1	g1211.t1_1
g4243.t2_1	g11071.t1_1
g4244.t1_1	g17731.t2_1
g4251.t1_1	g5783.t1_1
g4253.t1_1	g2797.t1_1
g4255.t1_1	g4088.t1_1
g4258.t1_1	g17056.t1_1
g4259.t2_1	g14710.t1_1
g4260.t1_1	g2865.t1_1
g4261.t1_1	g3604.t1_1
g4262.t1_1	g3447.t1_1
g4263.t1_1	g3446.t1_1
g4264.t1_1	g2317.t1_1
g4265.t1_1	g2864.t1_1
g4267.t2_1	g3454.t1_1
g4269.t1_1	g829.t1_1
g4270.t1_1	g16894.t1_1
g4271.t2_1	g1818.t1_1
g4272.t1_1	g5556.t1_1
g4274.t1_1	g873.t2_1
g4278.t1_1	g539.t1_1
g4279.t7_1	g7085.t1_1
g4283.t1_1	g16055.t1_1
g4284.t1_1	g16056.t1_1
g4286.t1_1	g16468.t1_1
g4288.t1_1	g14212.t1_1
g4289.t2_1	g10180.t1_1
g4291.t1_1	g14364.t2_1
g4293.t1_1	g4561.t1_1
g4294.t1_1	g17260.t1_1
g4296.t1_1	g11166.t1_1
g4300.t1_1	g11305.t1_1
g4301.t1_1	g11447.t1_1
g4302.t2_1	g11571.t1_1
g4303.t1_1	g16519.t1_1
g4304.t1_1	g13189.t1_1
g4305.t1_1	g11635.t1_1
g4306.t1_1	g9790.t1_1
g4307.t1_1	g9791.t1_1
g4309.t1_1	g9792.t1_1
g4310.t1_1	g10720.t1_1
g4311.t1_1	g11246.t1_1
g4312.t1_1	g11245.t1_1
g4313.t1_1	g10855.t1_1
g4314.t2_1	g10800.t2_1
g4315.t1_1	g6843.t1_1
g4316.t1_1	g12023.t1_1
g4317.t1_1	g12021.t1_1
g4318.t1_1	g11994.t1_1
g4324.t1_1	g9935.t1_1
g4325.t1_1	g9934.t1_1
g4326.t1_1	g9933.t1_1
g4327.t2_1	g10440.t3_1
g4328.t1_1	g10366.t1_1
g4329.t2_1	g10617.t1_1
g4330.t1_1	g10618.t1_1
g4331.t1_1	g10619.t1_1
g4332.t1_1	g10622.t1_1
g4333.t1_1	g10623.t1_1
g4335.t1_1	g10625.t1_1
g4338.t1_1	g10629.t1_1
g4339.t1_1	g10630.t1_1
g4340.t1_1	g9942.t1_1
g4342.t1_1	g11570.t1_1
g4347.t1_1	g9930.t1_1
g4348.t1_1	g9926.t1_1
g4350.t2_1	g9921.t1_1
g4351.t1_1	g10368.t1_1
g4353.t1_1	g5285.t1_1
g4354.t1_1	g10971.t1_1
g4355.t1_1	g17096.t1_1
g4356.t2_1	g11438.t1_1
g4357.t1_1	g10598.t1_1
g4358.t1_1	g9994.t1_1
g4361.t1_1	g11656.t1_1
g4363.t1_1	g8557.t1_1
g4364.t2_1	g1955.t1_1
g4366.t2_1	g11666.t1_1
g4370.t1_1	g10867.t1_1
g4371.t1_1	g11241.t1_1
g4372.t2_1	g10868.t1_1
g4374.t1_1	g10869.t1_1
g4376.t1_1	g11519.t1_1
g4377.t1_1	g10322.t1_1
g4378.t1_1	g10100.t1_1
g4379.t1_1	g10101.t1_1
g4382.t1_1	g15384.t1_1
g4383.t1_1	g10097.t1_1
g4385.t1_1	g9963.t1_1
g4387.t1_1	g10384.t1_1
g4388.t2_1	g10386.t1_1
g4389.t1_1	g10397.t1_1
g4390.t1_1	g10389.t1_1
g4391.t4_1	g10394.t1_1
g4392.t1_1	g10395.t1_1
g4393.t1_1	g11439.t1_1
g4394.t1_1	g11410.t1_1
g4395.t1_1	g11668.t1_1
g4396.t1_1	g11669.t1_1
g4397.t1_1	g5275.t1_1
g4398.t1_1	g9163.t1_1
g4399.t1_1	g9705.t1_1
g4400.t1_1	g9706.t1_1
g4401.t1_1	g9708.t1_1
g4402.t1_1	g9709.t1_1
g4403.t1_1	g5207.t1_1
g4405.t1_1	g5146.t1_1
g4406.t1_1	g6185.t1_1
g4408.t1_1	g6170.t1_1
g4409.t1_1	g6177.t1_1
g4414.t1_1	g10831.t1_1
g4415.t1_1	g6171.t1_1
g4417.t1_1	g8827.t1_1
g4418.t1_1	g3234.t1_1
g4420.t1_1	g8638.t1_1
g4421.t2_1	g8639.t1_1
g4424.t1_1	g10957.t1_1
g4425.t1_1	g9952.t1_1
g4426.t2_1	g3232.t1_1
g4427.t2_1	g11887.t1_1
g4428.t2_1	g11888.t1_1
g4431.t1_1	g11889.t1_1
g4432.t2_1	g11895.t1_1
g4433.t2_1	g11906.t1_1
g4434.t1_1	g12000.t1_1
g4435.t2_1	g10884.t1_1
g4438.t1_1	g10292.t1_1
g4440.t1_1	g10291.t1_1
g4441.t1_1	g8432.t1_1
g4442.t1_1	g8655.t2_1
g4443.t1_1	g8433.t1_1
g4444.t2_1	g6418.t1_1
g4445.t1_1	g8434.t1_1
g4446.t1_1	g8436.t1_1
g4447.t1_1	g8435.t1_1
g4454.t1_1	g9069.t1_1
g4455.t1_1	g9068.t1_1
g4456.t1_1	g8813.t1_1
g4458.t2_1	g8637.t1_1
g4459.t1_1	g9152.t1_1
g4460.t2_1	g8791.t1_1
g4461.t1_1	g8713.t1_1
g4462.t1_1	g9519.t1_1
g4463.t1_1	g9520.t1_1
g4464.t1_1	g9522.t1_1
g4465.t1_1	g8705.t1_1
g4466.t1_1	g8830.t1_1
g4467.t1_1	g8636.t1_1
g4468.t2_1	g13989.t1_1
g4469.t1_1	g14304.t1_1
g4470.t1_1	g14990.t1_1
g4471.t1_1	g13990.t2_1
g4472.t1_1	g14818.t1_1
g4473.t1_1	g14819.t1_1
g4474.t1_1	g13993.t1_1
g4475.t1_1	g15544.t1_1
g4476.t1_1	g15543.t1_1
g4477.t1_1	g15540.t1_1
g4478.t1_1	g15539.t1_1
g4480.t1_1	g15538.t2_1
g4481.t1_1	g15535.t1_1
g4482.t1_1	g15534.t1_1
g4483.t1_1	g15533.t1_1
g4484.t1_1	g15530.t1_1
g4485.t1_1	g2756.t1_1
g4486.t1_1	g14722.t1_1
g4487.t1_1	g9588.t1_1
g4488.t1_1	g14363.t1_1
g4489.t1_1	g2754.t1_1
g4490.t1_1	g10430.t1_1
g4493.t1_1	g2752.t1_1
g4494.t1_1	g9819.t1_1
g4495.t1_1	g11282.t2_1
g4496.t1_1	g10665.t2_1
g4497.t1_1	g10482.t1_1
g4498.t1_1	g2755.t1_1
g4500.t2_1	g10995.t2_1
g4501.t3_1	g10997.t1_1
g4504.t1_1	g11010.t1_1
g4505.t1_1	g11008.t1_1
g4507.t2_1	g11005.t1_1
g4509.t1_1	g16690.t1_1
g4510.t1_1	g11227.t1_1
g4511.t1_1	g11225.t2_1
g4512.t1_1	g5340.t1_1
g4513.t1_1	g11547.t1_1
g4514.t1_1	g10675.t1_1
g4515.t1_1	g10679.t2_1
g4516.t1_1	g10680.t1_1
g4517.t1_1	g10686.t2_1
g4518.t1_1	g10687.t1_1
g4519.t1_1	g10169.t1_1
g4520.t1_1	g10167.t1_1
g4521.t1_1	g11595.t2_1
g4522.t1_1	g11019.t1_1
g4523.t2_1	g11724.t1_1
g4524.t1_1	g11715.t1_1
g4527.t1_1	g11725.t1_1
g4529.t1_1	g11726.t1_1
g4530.t1_1	g11727.t1_1
g4531.t1_1	g11733.t1_1
g4532.t1_1	g10427.t1_1
g4535.t1_1	g10416.t1_1
g4537.t2_1	g3038.t1_1
g4538.t2_1	g2280.t1_1
g4539.t1_1	g5625.t1_1
g4540.t1_1	g2293.t1_1
g4541.t1_1	g2294.t1_1
g4542.t1_1	g2295.t1_1
g4543.t1_1	g10222.t1_1
g4544.t1_1	g10221.t1_1
g4545.t2_1	g13049.t1_1
g4561.t1_1	g14358.t1_1
g4565.t1_1	g2174.t2_1
g4566.t1_1	g2404.t1_1
g4567.t1_1	g2403.t1_1
g4568.t1_1	g2398.t1_1
g4569.t1_1	g2397.t1_1
g4572.t1_1	g2390.t1_1
g4573.t2_1	g2659.t1_1
g4574.t1_1	g2660.t1_1
g4575.t2_1	g2661.t1_1
g4576.t1_1	g4115.t1_1
g4577.t1_1	g4387.t1_1
g4578.t1_1	g4388.t1_1
g4579.t1_1	g3725.t1_1
g4581.t1_1	g10998.t1_1
g4582.t1_1	g10999.t1_1
g4583.t2_1	g10671.t1_1
g4587.t1_1	g10673.t1_1
g4588.t2_1	g10672.t1_1
g4589.t1_1	g9884.t1_1
g4590.t1_1	g10993.t1_1
g4592.t1_1	g10987.t1_1
g4593.t1_1	g10985.t1_1
g4594.t1_1	g10982.t1_1
g4595.t1_1	g10981.t1_1
g4597.t1_1	g16008.t1_1
g4598.t1_1	g2844.t1_1
g4599.t1_1	g2845.t1_1
g4600.t1_1	g4296.t1_1
g4601.t1_1	g4297.t1_1
g4602.t2_1	g10032.t1_1
g4604.t1_1	g12029.t1_1
g4605.t1_1	g11235.t1_1
g4606.t1_1	g11236.t1_1
g4608.t1_1	g10148.t1_1
g4610.t1_1	g10721.t1_1
g4611.t1_1	g10722.t1_1
g4613.t1_1	g11244.t1_1
g4614.t1_1	g11243.t1_1
g4615.t1_1	g11242.t1_1
g4616.t1_1	g9668.t1_1
g4617.t2_1	g10476.t1_1
g4618.t1_1	g10475.t1_1
g4619.t1_1	g9968.t1_1
g4620.t1_1	g9674.t1_1
g4621.t1_1	g9700.t1_1
g4622.t1_1	g9698.t1_1
g4623.t1_1	g9817.t1_1
g4625.t1_1	g9811.t1_1
g4626.t1_1	g9809.t1_1
g4627.t2_1	g9816.t1_1
g4628.t1_1	g9812.t1_1
g4629.t1_1	g9803.t2_1
g4630.t1_1	g9815.t2_1
g4631.t1_1	g3315.t1_1
g4632.t1_1	g11774.t1_1
g4633.t1_1	g3700.t1_1
g4637.t1_1	g2503.t1_1
g4638.t1_1	g2501.t1_1
g4639.t2_1	g2500.t1_1
g4640.t1_1	g2494.t1_1
g4642.t1_1	g3960.t1_1
g4644.t1_1	g3961.t1_1
g4645.t1_1	g2279.t1_1
g4647.t1_1	g2278.t1_1
g4648.t1_1	g2275.t1_1
g4649.t1_1	g2281.t1_1
g4651.t1_1	g17466.t1_1
g4652.t1_1	g4336.t2_1
g4653.t1_1	g4334.t1_1
g4655.t1_1	g2337.t1_1
g4656.t2_1	g11734.t1_1
g4657.t1_1	g10034.t1_1
g4658.t1_1	g10035.t1_1
g4660.t1_1	g10343.t1_1
g4661.t1_1	g10344.t1_1
g4662.t1_1	g2683.t1_1
g4663.t2_1	g2686.t1_1
g4664.t1_1	g2684.t1_1
g4665.t1_1	g2688.t1_1
g4666.t1_1	g2689.t1_1
g4667.t1_1	g2690.t1_1
g4668.t2_1	g13568.t1_1
g4670.t1_1	g2701.t1_1
g4671.t1_1	g2698.t1_1
g4672.t1_1	g2703.t1_1
g4673.t1_1	g2704.t1_1
g4674.t1_1	g2705.t1_1
g4675.t1_1	g2706.t1_1
g4676.t1_1	g2708.t1_1
g4679.t1_1	g10452.t1_1
g4680.t1_1	g313.t1_1
g4681.t1_1	g9885.t1_1
g4682.t1_1	g9455.t1_1
g4683.t1_1	g11507.t1_1
g4684.t2_1	g11017.t1_1
g4685.t1_1	g11012.t1_1
g4686.t1_1	g11011.t1_1
g4687.t1_1	g11777.t1_1
g4689.t1_1	g3693.t1_1
g4690.t2_1	g1459.t1_1
g4692.t2_1	g15890.t1_1
g4693.t1_1	g10568.t1_1
g4694.t1_1	g11238.t1_1
g4695.t3_1	g11234.t1_1
g4697.t1_1	g11232.t1_1
g4698.t1_1	g9908.t1_1
g4699.t1_1	g9907.t1_1
g4700.t1_1	g9906.t1_1
g4702.t1_1	g11698.t1_1
g4703.t1_1	g11701.t1_1
g4706.t1_1	g11707.t1_1
g4707.t2_1	g11711.t1_1
g4708.t2_1	g11022.t1_1
g4709.t1_1	g11021.t1_1
g4711.t2_1	g11048.t1_1
g4714.t1_1	g13507.t1_1
g4715.t1_1	g11862.t1_1
g4716.t1_1	g11861.t1_1
g4717.t1_1	g11859.t1_1
g4718.t1_1	g11858.t1_1
g4719.t1_1	g9802.t1_1
g4720.t1_1	g11855.t1_1
g4721.t1_1	g11857.t1_1
g4723.t1_1	g13250.t1_1
g4724.t1_1	g9799.t1_1
g4725.t2_1	g9798.t1_1
g4726.t1_1	g9796.t1_1
g4727.t1_1	g11128.t1_1
g4730.t2_1	g11131.t1_1
g4731.t1_1	g8069.t1_1
g4732.t1_1	g11132.t1_1
g4733.t1_1	g11133.t1_1
g4735.t2_1	g11295.t1_1
g4736.t1_1	g611.t1_1
g4737.t2_1	g11053.t1_1
