focal_species	other_species	ortholog_number	focal_transcript	other_transcript	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	orthogroup_ID	positive_selection
C_maculatus	B_siliquastri	5028	g3218.t1	BRAKERILHT00000010404	0.0475	0.6906	0.06878077034462786	g3218	-0.132680119796175	0.382960125362472	-0.788242898679329	2.37612130636589e-07	5	4366	False
C_maculatus	B_siliquastri	2538	g7942.t1	BRAKERILHT00000004975	0.0231	0.4179	0.055276381909547735	g7942	0.340955670809476	0.0046766874644217	-0.498727789739736	4.84796573328833e-05	5	5970	False
C_maculatus	B_siliquastri	4028	g13187.t1	BRAKERILHT00000008015	0.0802	0.8982	0.0892896904920953	g13187	0.915498735947828	3.2733721832707603e-09	-0.0837704123800467	0.692543318341341	5	2403	False
C_maculatus	B_siliquastri	1163	g11583.t1	BRAKERILHT00000002964	0.0044	0.922	0.004772234273318872	g11583	0.344552153166505	0.0065655109752422	0.304738042866653	0.0282929029425683	5	1444	False
C_maculatus	B_siliquastri	6473	g9735.t1	BRAKERILHT00000011828	0.0487	0.7841	0.062109424818262975	g9735	-0.827925771047659	2.4889291655002903e-20	-0.292078621091274	0.0051964446077577	5	637	True
C_maculatus	B_siliquastri	3215	g8982.t1	BRAKERILHT00000006251	0.0023	0.5621	0.004091798612346557	g8982	-0.614107737914716	3.17163824702704e-08	-0.0968018494566233	0.570147016058796	5	5278	True
C_maculatus	B_siliquastri	4391	g13518.t2	BRAKERILHT00000006651	0.0078	0.6512	0.011977886977886978	g13518		1.0		1.0	5	2419	False
C_maculatus	B_siliquastri	1126	g11838.t5	BRAKERILHT00000003748	0.1076	0.4918	0.21878812525416835	g11838	-0.614878480507721	4.86640413329669e-05	-0.280747240273352	0.0969547501063757	5	1478	False
C_maculatus	B_siliquastri	3250	g9080.t1	BRAKERILHT00000006436	0.0305	0.6488	0.0470098643649815	g9080		1.0		1.0	5	5323	True
C_maculatus	B_siliquastri	6436	g9719.t1	BRAKERILHT00000010455	0.0892	1.0774	0.08279190644143308	g9719	0.806597745499076	1.2609505416350899e-13	-0.0751031597677724	0.589135230437095	5	650	False
C_maculatus	B_siliquastri	1965	g12226.t1	BRAKERILHT00000003500	0.0856	0.5911	0.14481475215699544	g12226	1.0595420575497	7.33121536634095e-26	-0.332296309537328	0.0025865759011811	5	1880	False
C_maculatus	B_siliquastri	2215	g11430.t1	BRAKERILHT00000003207	0.0364	0.9677	0.03761496331507699	g11430	1.35800507433437	2.2612166685010996e-12	-0.895589229160593	2.70553080194098e-06	4	1336	True
C_maculatus	B_siliquastri	7473	g4204.t2	BRAKERILHT00000012899	0.048	0.6365	0.07541241162608013	g4204	0.736580590039508	5.42595175176937e-10	0.0304433227546803	0.852137317077142	5	3959	False
C_maculatus	B_siliquastri	288	g907.t1	BRAKERILHT00000001743	0.047	0.6465	0.07269914926527456	g907	-1.57220496564067	3.51212226858669e-05	-0.67369308607407	0.136167516509315	4	3301	False
C_maculatus	B_siliquastri	5740	g10468.t1	BRAKERILHT00000011872	0.0066	0.736	0.008967391304347826	g10468	1.79923131128945	6.913300697869681e-25	0.644628462392927	0.0008747142227891	5	301	False
C_maculatus	B_siliquastri	2250	g12293.t1	BRAKERILHT00000003600	0.1201	0.9173	0.130927722664341	g12293	1.25652767285262	2.36907266265669e-23	0.388466390897871	0.0144161725786571	5	1572	False
C_maculatus	B_siliquastri	2681	g8088.t1	BRAKERILHT00000005178	0.0603	0.7315	0.08243335611756664	g8088	-1.81844759441374	1.5882289475591601e-31	-0.392833332715076	0.0191846157847451	5	5696	False
C_maculatus	B_siliquastri	659	g644.t2	BRAKERILHT00000000562	0.0797	0.9468	0.08417828474862694	g644	0.559466726279383	2.2841870302219998e-14	0.168793153679998	0.0562023379457176	5	3612	False
C_maculatus	B_siliquastri	5391	g7141.t1	BRAKERILHT00000009909	0.07	0.9377	0.07465074117521596	g7141	4.45528016159684	1.08768403464422e-38	3.32201509898029	1.7089533504801902e-15	5	4972	False
C_maculatus	B_siliquastri	4170	g5054.t1	BRAKERILHT00000007110	0.0338	0.8562	0.039476757766876897	g5054	-4.00915361647565	1.30761479872702e-07	-0.475308340571711	0.603694706872833	5	2558	True
C_maculatus	B_siliquastri	1716	g11235.t1	BRAKERILHT00000002275	0.0457	0.8093	0.056468553070554796	g11235	-1.51089320654367	2.23829217191751e-05	-0.835324490236688	0.0071274367926277	5	1409	False
C_maculatus	B_siliquastri	1382	g11686.t1	BRAKERILHT00000003463	0.0431	0.5728	0.07524441340782123	g11686	-0.533934277835151	9.79736963999893e-05	-0.297450771631545	0.0455846559482826	4	1143	False
C_maculatus	B_siliquastri	1753	g11326.t1	BRAKERILHT00000002678	0.0103	0.6493	0.015863237332511937	g11326	2.01639497941409	0.0571389570459369	1.58996847001845	0.21848892117669	4	1431	False
C_maculatus	B_siliquastri	4135	g13583.t1	BRAKERILHT00000006547	0.0244	0.7917	0.030819754957685994	g13583	3.59088306913575	3.20587500236369e-26	2.3290038607029	1.4874342939458098e-11	5	2526	False
C_maculatus	B_siliquastri	6243	g10065.t1	BRAKERILHT00000012205	0.012	0.7103	0.01689427002674926	g10065	0.85361916826877	4.32271397576865e-28	0.118151683916161	0.233595562045232	5	408	True
C_maculatus	B_siliquastri	3425	g12869.t1	BRAKERILHT00000007390	0.1366	0.6534	0.20906029996939088	g12869	-0.636397688945677	0.0002294633621116	-0.333841782806696	0.109651220585338	4	2797	False
C_maculatus	B_siliquastri	5170	g6404.t1	BRAKERILHT00000008772	0.0484	0.5356	0.09036594473487677	g6404	-5.93964676968142	5.31398790241902e-76	-1.42240176363042	5.999956739391e-07	3	4705	False
C_maculatus	B_siliquastri	7206	g4087.t1	BRAKERILHT00000013946	0.1327	0.9834	0.13494000406752085	g4087	1.55019576152873	8.509625776095161e-21	1.60117120552007	3.6133831262704705e-15	5	3726	True
C_maculatus	B_siliquastri	5135	g6257.t2	BRAKERILHT00000009365	0.034	0.7539	0.04509881947207853	g6257	0.323817102355006	0.0007011763637088	-0.140207002170662	0.222857449920475	5	4798	False
C_maculatus	B_siliquastri	2425	g7175.t1	BRAKERILHT00000005385	0.0567	0.7568	0.07492071881606766	g7175	1.06901588609325	2.07171956482265e-29	0.389553280549484	0.0004455097060301	5	5385	False
C_maculatus	B_siliquastri	7243	g4324.t1	BRAKERILHT00000013991	0.0364	0.8542	0.04261297120112386	g4324		1.0		1.0	4	4304	False
C_maculatus	B_siliquastri	5976	g10915.t1	BRAKERILHT00000010826	0.0882	0.6804	0.12962962962962962	g10915	-2.39275564406321	3.47564921734564e-05	-0.995797085207787	0.0589373432508017	5	211	False
C_maculatus	B_siliquastri	7692	g7332.t1	BRAKERILHT00000015350	0.06	1.2226	0.049075740225748406	g7332		1.0		1.0	5	6592	False
C_maculatus	B_siliquastri	701	g677.t1	BRAKERILHT00000000885	0.0681	0.7529	0.09045025899853898	g677	0.334464062682995	2.72030876391905e-05	-0.106892295755266	0.256154461057619	5	3474	False
C_maculatus	B_siliquastri	5618	g10874.t2	BRAKERILHT00000011751	0.0462	0.6417	0.07199625993454885	g10874	0.539979212121478	0.0004535550405595	-0.0245624781909818	0.91610509952424	5	257	False
C_maculatus	B_siliquastri	8787	g14559.t1	BRAKERILHT00000016238	0.0142	0.4251	0.033403904963538	g14559	0.134913813877777	0.297735252014378	0.108916246016639	0.473471179321311	5	6793	False
C_maculatus	B_siliquastri	2308	g8229.t1	BRAKERILHT00000005949	0.0837	1.2069	0.06935123042505592	g8229	-0.212641341998799	0.349190053261898	-0.367179461347135	0.171574195813726	4	5821	False
C_maculatus	B_siliquastri	35	g1211.t1	BRAKERILHT00000000493	0.0277	0.5934	0.04668014829794405	g1211	1.21635016595774	2.8739735129621598e-33	0.0946574498974695	0.47678373898409	5	3184	True
C_maculatus	B_siliquastri	8313	g5484.t1	BRAKERILHT00000014286	0.064	0.6245	0.10248198558847077	g5484		1.0		1.0	4	7113	True
C_maculatus	B_siliquastri	395	g1279.t1	BRAKERILHT00000000299	0.1501	1.0458	0.14352648689998088	g1279	-0.164223489813207	0.194719416371216	-0.408881409834689	0.002559953933672	5	3223	True
C_maculatus	B_siliquastri	70	g1113.t2	BRAKERILHT00000001584	0.0625	0.6394	0.09774788864560525	g1113	5.39787631804313	6.3268199921241996e-80	3.47440316803166	2.15264306859421e-34	5	3169	False
C_maculatus	B_siliquastri	3308	g7902.t1	BRAKERILHT00000004681	0.0592	1.332	0.044444444444444446	g7902	3.09954211933181	1.41378530361856e-51	1.15377054071881	6.37620564011343e-07	5	5876	True
C_maculatus	B_siliquastri	1878	g12271.t1	BRAKERILHT00000004216	0.0073	0.6505	0.011222136817832438	g12271	-3.81050693520388	1.41866061520248e-99	-0.928112217427195	2.75881789279599e-07	5	1775	False
C_maculatus	B_siliquastri	3761	g12740.t1	BRAKERILHT00000008399	0.0942	0.5649	0.16675517790759428	g12740	0.419726961869028	0.535068770984934	-0.653828003221921	0.39903310161591	4	2050	True
C_maculatus	B_siliquastri	6107	g10038.t1	BRAKERILHT00000011989	0.1205	0.8003	0.15056853679870047	g10038	1.54000562213309	2.21242528243109e-40	0.733564289358952	4.57402057371694e-08	5	113	True
C_maculatus	B_siliquastri	4271	g13388.t2	BRAKERILHT00000006627	0.1715	1.4591	0.11753820848468234	g13388	-0.904573642685165	1.84546418440566e-17	-0.383990469170641	0.000832742967118	5	2152	False
C_maculatus	B_siliquastri	1417	g11726.t1	BRAKERILHT00000003861	0.0507	0.9208	0.05506081668114683	g11726	1.27571386019128	7.41266944873153e-17	0.436828424615102	0.0140655000623241	5	1114	False
C_maculatus	B_siliquastri	6944	g3802.t1	BRAKERILHT00000013292	0.1057	0.8133	0.12996434280093447	g3802	-0.33430460730789	0.411557233248995	-0.449751683137224	0.4374039064164	5	3902	False
C_maculatus	B_siliquastri	1885	g12278.t2	BRAKERILHT00000002983	0.0295	0.4376	0.06741316270566727	g12278	-0.299568331768371	0.0001272621317769	-0.0586606118600996	0.577035254966708	5	1582	False
C_maculatus	B_siliquastri	6142	g10180.t2	BRAKERILHT00000010742	0.0792	0.9411	0.08415683774306662	g10180	-0.738356399572822	1.41221806410297e-06	-0.43073228096317	0.0098312657653931	4	691	True
C_maculatus	B_siliquastri	3724	g4940.t1	BRAKERILHT00000007041	0.0404	0.7017	0.05757446202080661	g4940	1.65179967261646	1.14609944408309e-22	1.08877894426514	1.6512419301457e-08	5	2566	False
C_maculatus	B_siliquastri	6901	g3753.t2	BRAKERILHT00000013047	0.2498	0.9642	0.25907488073013896	g3753	-1.99100545406276	7.31457009386145e-64	-0.821630471709246	1.4244803542047899e-11	4	3931	False
C_maculatus	B_siliquastri	1452	g11186.t1	BRAKERILHT00000002554	0.0788	0.8372	0.0941232680363115	g11186	0.377252058092069	0.0030043901216013	0.0251037631399194	0.892070656611147	4	1699	False
C_maculatus	B_siliquastri	1083	g21.t2	BRAKERILHT00000001472	0.0373	0.9346	0.0399101219773165	g21	-7.33163764782363	4.27327909572474e-150	-1.06394217699114	8.83228979476507e-07	4	3019	False
C_maculatus	B_siliquastri	6593	g9970.t1	BRAKERILHT00000012317	0.066	0.817	0.08078335373317014	g9970	-1.45096933808801	1.03661108594545e-13	-0.591654560059564	0.0017073117257242	5	35	True
C_maculatus	B_siliquastri	368	g1310.t1	BRAKERILHT00000001469	0.0852	0.9878	0.08625227778902611	g1310	-2.43139869533036	1.89053745908386e-09	-0.1172555634967	0.823272953860947	4	3241	False
C_maculatus	B_siliquastri	7107	g4764.t1	BRAKERILHT00000013409	0.0333	0.5724	0.05817610062893082	g4764	-2.48917446768546	2.65366835181369e-91	-1.05248666240449	6.823812784767761e-20	5	4139	False
C_maculatus	B_siliquastri	2761	g8414.t1	BRAKERILHT00000005269	0.1968	1.5422	0.1276099079237453	g8414	1.18196981962323	1.67083439776595e-11	0.317409868600626	0.130284565408987	5	5652	False
C_maculatus	B_siliquastri	7944	g14125.t1	BRAKERILHT00000014332	0.0113	0.6212	0.018190598840952994	g14125	0.200869447136775	0.0358405179832269	2.78256691342586e-05	1.0	4	6448	False
C_maculatus	B_siliquastri	5271	g6537.t1	BRAKERILHT00000009232	0.0309	0.6419	0.048138339305187725	g6537		1.0		1.0	4	4630	True
C_maculatus	B_siliquastri	2724	g8147.t1	BRAKERILHT00000005457	0.0034	0.5353	0.006351578554081823	g8147	0.887354704494441	1.72509551793711e-06	0.115244325489473	0.629340938860695	5	5774	False
C_maculatus	B_siliquastri	7142	g4748.t1	BRAKERILHT00000013468	0.0567	0.8003	0.07084843183806072	g4748	0.551654046910503	0.0001278508578443	0.0304472644463338	0.881140133634266	5	4047	True
C_maculatus	B_siliquastri	5234	g6487.t1	BRAKERILHT00000010006	0.0262	0.6088	0.04303547963206308	g6487	1.31227935632182	2.71860149040449e-43	0.629012486667968	3.37746371819181e-09	5	4657	False
C_maculatus	B_siliquastri	7901	g14064.t1	BRAKERILHT00000014053	0.0945	0.6286	0.15033407572383073	g14064	-0.449175465389258	1.88346860393896e-06	-0.31072789864145	0.0037908491709286	5	6553	False
C_maculatus	B_siliquastri	892	g374.t1	BRAKERILHT00000000133	0.0577	0.8004	0.07208895552223889	g374	-0.0308738058701984	0.880254318884661	-0.730388664532888	0.0002469303288579	5	3354	False
C_maculatus	B_siliquastri	2009	g12140.t1	BRAKERILHT00000002489	0.0617	0.637	0.09686028257456829	g12140	0.678411816707272	6.35942944308335e-05	0.297140784231358	0.161827153475139	5	1895	False
C_maculatus	B_siliquastri	5519	g6356.t1	BRAKERILHT00000010235	0.0182	0.5928	0.030701754385964914	g6356		1.0		1.0	5	4890	False
C_maculatus	B_siliquastri	400	g1275.t1	BRAKERILHT00000001563	0.0202	0.5974	0.03381319049213257	g1275	0.461405673354653	2.0872646651800703e-09	-0.268868849910153	0.0018409407670155	5	2839	False
C_maculatus	B_siliquastri	445	g932.t1	BRAKERILHT00000001576	0.2079	0.6355	0.32714398111723053	g932	-13.5054112593693	7.43028081468177e-10	-8.20152033819735	0.0001050842092012	3	2899	False
C_maculatus	B_siliquastri	8012	g2281.t1	BRAKERILHT00000014455	0.1513	0.7402	0.2044042150770062	g2281	-1.76512087337173	1.17794889108657e-24	-0.362851417754998	0.0515711457165356	5	6394	True
C_maculatus	B_siliquastri	9057	g14690.t1	BRAKERILHT00000016145	0.0237	0.9708	0.02441285537700865	g14690	2.92731037721281	2.29478929290505e-26	2.42527792968912	3.75912397325244e-16	5	6062	False
C_maculatus	B_siliquastri	3009	g8330.t1	BRAKERILHT00000004552	0.0144	0.7553	0.01906527207732027	g8330	0.427889090866597	0.0001671441133072	-0.202644771209774	0.145063015874624	5	5570	False
C_maculatus	B_siliquastri	1596	g7671.t1	BRAKERILHT00000002458	0.0431	1.3207	0.032634209131521166	g7671	-1.37610549369987	2.4658917407015102e-45	-0.875064939103204	2.1165182533409197e-18	5	1668	True
C_maculatus	B_siliquastri	1147	g11567.t1	BRAKERILHT00000003442	0.0178	0.5526	0.03221136445892146	g11567	0.35410508060039	0.0102986277697649	0.218111310343549	0.178579363845326	5	1459	False
C_maculatus	B_siliquastri	6457	g9856.t1	BRAKERILHT00000010642	0.046	0.9017	0.05101474991682378	g9856	-8.84996338019864	1.2012987030435e-17	-1.97160426290937	0.0248355842442703	5	738	False
C_maculatus	B_siliquastri	3231	g9008.t1	BRAKERILHT00000004570	0.0289	0.7138	0.040487531521434576	g9008	-1.50785866608168	9.91145323609499e-08	-1.64117013238202	1.90129622699761e-10	5	5293	True
C_maculatus	B_siliquastri	4764	g5896.t2	BRAKERILHT00000008493	0.1185	0.8006	0.1480139895078691	g5896	1.76679313170948	2.09489304623927e-51	0.404819422307209	0.0013343386554748	5	4450	False
C_maculatus	B_siliquastri	1102	g11848.t1	BRAKERILHT00000002577	0.0405	0.8262	0.049019607843137254	g11848	0.636926586787823	1.4545779502770799e-11	-0.120613849987685	0.305009485375255	5	1487	True
C_maculatus	B_siliquastri	1941	g12334.t1	BRAKERILHT00000002835	0.03	0.4834	0.06206040546131568	g12334	0.785596621124627	2.58044384710894e-05	-0.257745029411103	0.339819023472951	5	1864	False
C_maculatus	B_siliquastri	5721	g10529.t1	BRAKERILHT00000011737	0.0183	0.985	0.018578680203045685	g10529	1.35679215373367	5.19143457867862e-15	0.274221544074934	0.203665962560107	5	295	False
C_maculatus	B_siliquastri	2231	g12323.t1	BRAKERILHT00000002645	0.0224	0.6526	0.03432424149555624	g12323	-1.17406222955781	4.33817805627249e-37	-0.143084986724899	0.195126789035824	5	7244	False
C_maculatus	B_siliquastri	7457	g4835.t1	BRAKERILHT00000012625	0.0394	0.8321	0.0473500781156111	g4835	1.59014062633072	3.10957435722639e-18	0.876668986494309	2.9419493455205e-05	5	4056	True
C_maculatus	B_siliquastri	7086	g4662.t1	BRAKERILHT00000012707	0.1359	0.9447	0.14385519212448397	g4662	0.944887240689611	2.05754289266684e-11	0.387157099298784	0.0159401911754282	4	4134	False
C_maculatus	B_siliquastri	638	g444.t1	BRAKERILHT00000002151	0.0369	1.6336	0.022588148873653284	g444		1.0		1.0	4	2874	False
C_maculatus	B_siliquastri	5764	g10868.t1	BRAKERILHT00000012271	0.0376	0.8774	0.042853886482790066	g10868	0.154595826697953	0.288507206317696	-0.236562127366529	0.158090332998219	5	345	False
C_maculatus	B_siliquastri	7412	g4427.t2	BRAKERILHT00000012499	0.0183	0.5512	0.033200290275761976	g4427	0.602183909673202	0.0241583300432565	-0.624829759249691	0.0513936815568994	5	4260	False
C_maculatus	B_siliquastri	2274	g12544.t1	BRAKERILHT00000005395	0.0426	0.7535	0.056536164565361646	g12544	0.647951030133537	0.012495190392471	-0.344164891069809	0.197604694398763	5	5911	False
C_maculatus	B_siliquastri	913	g309.t1	BRAKERILHT00000001701	0.0215	0.7252	0.029646993932708216	g309	-2.47978552784881	1.2113189818648301e-17	-0.36505409190705	0.0732120045938851	5	3335	True
C_maculatus	B_siliquastri	2188	g12036.t1	BRAKERILHT00000003995	0.0278	0.5677	0.04896952615818214	g12036	4.31304615363783	4.47818767274882e-68	2.09255863982378	5.232828391342311e-19	4	1908	False
C_maculatus	B_siliquastri	5498	g6773.t1	BRAKERILHT00000008853	0.0181	0.6933	0.026107024376171933	g6773	1.3962420929074	7.57364878350999e-66	0.494989791453981	2.77930954337394e-07	5	5025	False
C_maculatus	B_siliquastri	150	g842.t1	BRAKERILHT00000001253	0.0322	0.8085	0.03982683982683983	g842	-2.10847638412936	5.8682595152415e-33	-0.23842231437991	0.231873456369322	5	2856	False
C_maculatus	B_siliquastri	5049	g5737.t1	BRAKERILHT00000009984	0.0364	0.8069	0.045110918329408854	g5737	0.317237021185516	0.0255688965954273	0.375323519352781	0.0148790089148343	5	4395	False
C_maculatus	B_siliquastri	581	g3195.t1	BRAKERILHT00000000777	0.215	2.5373	0.08473574271863792	g3195	0.282591786480961	0.185743864463586	0.135596073433934	0.571916041564356	3	7195	False
C_maculatus	B_siliquastri	8995	g3426.t1	BRAKERILHT00000016888	0.1102	1.0817	0.10187667560321716	g3426	-2.52485637894636	4.19509811858987e-14	-1.27724860681811	0.0001012215106805	4	7078	False
C_maculatus	B_siliquastri	956	g242.t1	BRAKERILHT00000001952	0.2105	0.9197	0.2288789822768294	g242	2.25691755660217	1.10410607523669e-25	-0.44027800570492	0.0970947448609555	4	3505	True
C_maculatus	B_siliquastri	115	g726.t1	BRAKERILHT00000001772	0.0699	0.8836	0.07910819375282933	g726	-0.199105953671549	0.0855868667125703	-0.0292101857694428	0.854169082660799	5	2975	False
C_maculatus	B_siliquastri	8542	g2068.t1	BRAKERILHT00000016650	0.0149	0.661	0.022541603630862328	g2068	1.49082408867379	3.71859215394137e-34	0.875687191624468	4.73683852430428e-12	5	6940	False
C_maculatus	B_siliquastri	4049	g13345.t1	BRAKERILHT00000007291	0.0872	1.0251	0.08506487171983222	g13345	-12.1886937579046	9.20303029412841e-09	-4.42376820565513	0.0110286057959858	4	2384	False
C_maculatus	B_siliquastri	3559	g12592.t1	BRAKERILHT00000006828	0.1952	1.1523	0.16940032977523214	g12592	-1.68189104855889	1.02574842316491e-41	-0.46926817423313	0.0005854782869546	4	2656	True
C_maculatus	B_siliquastri	3188	g1816.t1	BRAKERILHT00000004588	0.0385	0.3741	0.1029136594493451	g1816	2.29510926370272	2.66576248448299e-20	0.536682975723079	0.0622624897410489	5	5138	False
C_maculatus	B_siliquastri	4498	g4976.t1	BRAKERILHT00000006588	0.0902	0.8283	0.10889774236387782	g4976	-3.23005496941958	9.11331543274246e-21	-1.16537517215306	2.43005166447964e-05	5	2503	True
C_maculatus	B_siliquastri	6756	g3842.t1	BRAKERILHT00000012373	0.1004	0.9758	0.10288993646238984	g3842	-0.796895009600795	0.0004654841115065	-0.351688511620919	0.174239628507039	4	3842	True
C_maculatus	B_siliquastri	3130	g8917.t1	BRAKERILHT00000005277	0.055	0.6877	0.07997673404100626	g8917	0.166734117586821	0.531722291276504	0.0109748688271975	0.978011426428253	5	5248	True
C_maculatus	B_siliquastri	1246	g11930.t2	BRAKERILHT00000002842	0.0246	0.6074	0.0405004939084623	g11930	-0.266419482477278	0.0654494851746317	-0.379287403343639	0.0145106847450935	4	1172	False
C_maculatus	B_siliquastri	4420	g13486.t1	BRAKERILHT00000006877	0.0071	0.699	0.010157367668097283	g13486	-0.160986921034638	0.200146788371428	0.167813916694162	0.239938881618442	5	2446	False
C_maculatus	B_siliquastri	3973	g13117.t1	BRAKERILHT00000007358	0.5167	1.6923	0.30532411510961416	g13117	-0.912484180613268	9.058386033560189e-11	-0.409952431482307	0.0082696928255921	4	2201	True
C_maculatus	B_siliquastri	1697	g11249.t1	BRAKERILHT00000002364	0.0253	0.7254	0.034877309070857454	g11249	2.04778755490452	2.31248701174727e-81	0.779675019211649	9.37019410807007e-08	5	1399	True
