g6.t1_1	g12309.t1_1
g1344.t1_1	g10375.t1_1
g1346.t1_1	g10374.t1_1
g1347.t1_1	g10548.t1_1
g1348.t1_1	g10675.t1_1
g1349.t1_1	g10674.t1_1
g1350.t1_1	g10673.t1_1
g1351.t1_1	g10672.t1_1
g1355.t1_1	g10390.t1_1
g1357.t2_1	g1364.t1_1
g1358.t1_1	g8015.t1_1
g1359.t1_1	g8750.t1_1
g1360.t1_1	g9675.t2_1
g1361.t1_1	g2235.t1_1
g1363.t2_1	g9629.t1_1
g1365.t1_1	g10549.t1_1
g1366.t1_1	g10569.t1_1
g1367.t1_1	g10547.t1_1
g1368.t1_1	g18625.t1_1
g1369.t1_1	g9504.t1_1
g1370.t1_1	g9502.t1_1
g1371.t1_1	g11029.t1_1
g1372.t1_1	g14927.t1_1
g1373.t1_1	g11073.t1_1
g1375.t1_1	g10046.t1_1
g1378.t2_1	g10313.t1_1
g1379.t1_1	g10704.t1_1
g1381.t1_1	g11071.t1_1
g1382.t1_1	g10762.t1_1
g1383.t1_1	g3650.t1_1
g1384.t1_1	g7741.t1_1
g1385.t2_1	g7738.t1_1
g3578.t1_1	g1904.t1_1
g3579.t1_1	g8209.t1_1
g3581.t1_1	g12241.t1_1
g3582.t1_1	g4181.t1_1
g3585.t1_1	g12226.t1_1
g3587.t1_1	g12219.t1_1
g3590.t1_1	g12216.t1_1
g3591.t1_1	g12215.t1_1
g3592.t1_1	g7095.t1_1
g3593.t2_1	g2048.t1_1
g3594.t1_1	g373.t1_1
g3597.t1_1	g12708.t1_1
g3598.t1_1	g12709.t1_1
g3599.t1_1	g12710.t1_1
g3600.t1_1	g12832.t1_1
g3601.t1_1	g12833.t1_1
g3603.t1_1	g12834.t2_1
g3604.t2_1	g12770.t1_1
g3605.t1_1	g12771.t1_1
g3606.t1_1	g12857.t1_1
g3607.t1_1	g12856.t1_1
g3608.t1_1	g12855.t2_1
g3609.t3_1	g16161.t1_1
g3610.t1_1	g12851.t1_1
g3611.t1_1	g16165.t1_1
g3613.t1_1	g12854.t1_1
g3615.t1_1	g12712.t1_1
g3616.t2_1	g12713.t1_1
g3618.t1_1	g12711.t1_1
g3619.t1_1	g12831.t1_1
g3620.t1_1	g12846.t1_1
g3621.t1_1	g12849.t1_1
g3622.t1_1	g12848.t1_1
g3623.t1_1	g12847.t1_1
g3624.t1_1	g4776.t1_1
g3626.t1_1	g2217.t1_1
g3627.t1_1	g2214.t1_1
g3629.t1_1	g10598.t1_1
g3635.t1_1	g453.t1_1
g3639.t1_1	g2023.t1_1
g3640.t2_1	g374.t1_1
g3641.t1_1	g375.t1_1
g3642.t1_1	g2191.t1_1
g3643.t1_1	g11918.t1_1
g3645.t1_1	g1897.t1_1
g3646.t1_1	g379.t1_1
g3648.t1_1	g18884.t1_1
g3649.t1_1	g376.t1_1
g3651.t1_1	g12162.t1_1
g3652.t1_1	g12163.t1_1
g3653.t1_1	g12164.t1_1
g3655.t1_1	g12166.t1_1
g3656.t1_1	g12957.t1_1
g3657.t2_1	g12167.t1_1
g3660.t1_1	g12432.t1_1
g3661.t1_1	g15721.t1_1
g3662.t2_1	g8569.t1_1
g3663.t1_1	g2726.t1_1
g3664.t1_1	g8430.t1_1
g3665.t1_1	g16208.t1_1
g3666.t1_1	g16235.t1_1
g3668.t1_1	g15912.t1_1
g3669.t3_1	g15910.t1_1
g3672.t1_1	g13448.t1_1
g3673.t1_1	g15906.t1_1
g3678.t1_1	g15897.t1_1
g3681.t1_1	g15894.t1_1
g3684.t1_1	g15890.t1_1
g3689.t1_1	g2571.t1_1
g3691.t1_1	g15870.t1_1
g3692.t1_1	g10486.t1_1
g3694.t1_1	g15822.t1_1
g3695.t1_1	g8423.t1_1
g3696.t1_1	g8422.t1_1
g3697.t1_1	g8362.t1_1
g3699.t1_1	g9014.t1_1
g3700.t1_1	g1312.t1_1
g3701.t1_1	g1662.t1_1
g3702.t1_1	g1757.t1_1
g3703.t1_1	g10050.t1_1
g3711.t1_1	g10487.t1_1
g3712.t1_1	g16918.t1_1
g3714.t1_1	g10964.t1_1
g3715.t1_1	g6301.t1_1
g3716.t1_1	g6295.t1_1
g3717.t1_1	g12278.t1_1
g3719.t1_1	g14057.t1_1
g3720.t1_1	g8343.t1_1
g3723.t1_1	g1903.t1_1
g3731.t1_1	g9244.t1_1
g3733.t1_1	g7005.t1_1
g3734.t1_1	g14617.t1_1
g3735.t1_1	g1419.t1_1
g3736.t1_1	g16698.t1_1
g3739.t1_1	g1992.t1_1
g3740.t1_1	g1871.t1_1
g3743.t1_1	g1785.t1_1
g3746.t1_1	g2188.t1_1
g3748.t1_1	g8698.t1_1
g3749.t1_1	g12469.t1_1
g3750.t1_1	g12674.t1_1
g3753.t2_1	g12672.t1_1
g3755.t1_1	g12670.t1_1
g3756.t1_1	g12667.t1_1
g3758.t1_1	g12666.t1_1
g3759.t2_1	g12922.t1_1
g3761.t1_1	g12038.t1_1
g3762.t1_1	g16309.t1_1
g3763.t1_1	g15717.t2_1
g3764.t1_1	g1398.t1_1
g3765.t1_1	g1357.t1_1
g3766.t1_1	g5156.t1_1
g3767.t1_1	g5155.t1_1
g3772.t1_1	g3824.t1_1
g3773.t2_1	g3822.t1_1
g3776.t2_1	g3819.t1_1
g3778.t1_1	g16166.t1_1
g3779.t1_1	g7382.t1_1
g3780.t1_1	g8359.t1_1
g3781.t2_1	g11313.t1_1
g3783.t1_1	g11315.t1_1
g3785.t1_1	g10502.t1_1
g3786.t2_1	g11040.t1_1
g3791.t1_1	g11048.t1_1
g3793.t1_1	g5266.t1_1
g3796.t1_1	g2594.t1_1
g3798.t1_1	g1221.t1_1
g3799.t1_1	g1539.t1_1
g3801.t1_1	g9202.t1_1
g3802.t1_1	g16181.t1_1
g3807.t1_1	g9211.t1_1
g3809.t3_1	g9209.t1_1
g3812.t1_1	g14589.t1_1
g3813.t1_1	g16397.t1_1
g3815.t1_1	g12302.t1_1
g3816.t1_1	g16157.t1_1
g3817.t1_1	g2450.t1_1
g3819.t1_1	g5347.t1_1
g3820.t1_1	g5241.t1_1
g3823.t1_1	g4189.t1_1
g3824.t1_1	g5265.t1_1
g3826.t1_1	g10683.t1_1
g3827.t2_1	g10684.t1_1
g3828.t1_1	g10691.t1_1
g3829.t3_1	g10690.t1_1
g3830.t1_1	g10687.t1_1
g3831.t1_1	g10689.t1_1
g3832.t1_1	g10686.t1_1
g3834.t2_1	g18446.t1_1
g3836.t2_1	g12148.t1_1
g3837.t1_1	g12147.t1_1
g3838.t1_1	g15865.t1_1
g3839.t1_1	g8363.t2_1
g3840.t2_1	g8352.t1_1
g3841.t1_1	g13800.t1_1
g3842.t1_1	g12270.t1_1
g3846.t2_1	g1795.t1_1
g3847.t1_1	g6266.t1_1
g3850.t1_1	g2534.t1_1
g3851.t1_1	g2527.t1_1
g3859.t1_1	g2519.t1_1
g3860.t1_1	g2518.t1_1
g3867.t1_1	g17789.t1_1
g3877.t1_1	g2210.t1_1
g3879.t1_1	g2206.t1_1
g3888.t1_1	g1831.t1_1
g3891.t1_1	g2524.t1_1
g3892.t1_1	g3562.t1_1
g3897.t1_1	g2517.t1_1
g3898.t1_1	g4850.t1_1
g3899.t2_1	g16875.t1_1
g3900.t1_1	g15804.t1_1
g3902.t1_1	g11492.t1_1
g3903.t1_1	g462.t1_1
g3904.t1_1	g2009.t1_1
g3912.t1_1	g16569.t1_1
g3913.t1_1	g10791.t1_1
g3914.t1_1	g7358.t1_1
g3930.t1_1	g8421.t1_1
g3932.t1_1	g2399.t1_1
g3935.t1_1	g6423.t1_1
g3937.t1_1	g6235.t1_1
g3940.t1_1	g6291.t1_1
g3941.t1_1	g6285.t1_1
g3942.t1_1	g18388.t1_1
g3943.t1_1	g10330.t1_1
g3944.t1_1	g10329.t3_1
g3945.t1_1	g10328.t1_1
g3946.t1_1	g10327.t1_1
g3948.t1_1	g10775.t1_1
g3961.t1_1	g605.t1_1
g3962.t1_1	g10362.t1_1
g3964.t1_1	g10384.t1_1
g3968.t1_1	g10224.t1_1
g3973.t2_1	g10731.t1_1
g3984.t1_1	g10209.t1_1
g3985.t1_1	g6858.t1_1
g3986.t1_1	g10962.t1_1
g3987.t1_1	g5775.t1_1
g3989.t2_1	g18926.t1_1
g3990.t1_1	g6119.t1_1
g3991.t1_1	g6232.t1_1
g3992.t1_1	g6372.t1_1
g3997.t1_1	g12221.t1_1
g4005.t1_1	g16450.t1_1
g4006.t1_1	g6766.t2_1
g4008.t1_1	g7004.t1_1
g4010.t1_1	g1919.t1_1
g4011.t1_1	g5386.t1_1
g4012.t1_1	g11838.t1_1
g4014.t1_1	g461.t1_1
g4015.t1_1	g2105.t1_1
g4017.t1_1	g2103.t1_1
g4019.t1_1	g463.t1_1
g4020.t1_1	g464.t1_1
g4021.t1_1	g466.t1_1
g4022.t2_1	g14397.t1_1
g4023.t2_1	g446.t2_1
g4026.t1_1	g10391.t1_1
g4027.t2_1	g18972.t1_1
g4029.t2_1	g449.t1_1
g4030.t1_1	g2015.t3_1
g4031.t1_1	g15799.t1_1
g4032.t1_1	g12095.t1_1
g4033.t1_1	g18055.t1_1
g4034.t2_1	g16163.t1_1
g4035.t1_1	g16164.t1_1
g4036.t1_1	g12830.t1_1
g4037.t1_1	g12845.t1_1
g4038.t1_1	g12828.t1_1
g4039.t1_1	g1877.t1_1
g4040.t1_1	g8918.t1_1
g4041.t2_1	g16452.t1_1
g4042.t1_1	g1658.t1_1
g4048.t1_1	g15939.t1_1
g4053.t1_1	g9082.t1_1
g4054.t1_1	g9085.t2_1
g4055.t1_1	g9084.t1_1
g4056.t1_1	g9095.t1_1
g4058.t2_1	g12351.t1_1
g4060.t1_1	g15467.t1_1
g4061.t1_1	g12109.t1_1
g4062.t1_1	g15540.t2_1
g4063.t1_1	g16236.t1_1
g4065.t1_1	g9081.t1_1
g4066.t1_1	g9079.t1_1
g4070.t1_1	g9116.t1_1
g4071.t1_1	g9123.t1_1
g4072.t1_1	g8974.t1_1
g4073.t2_1	g8696.t1_1
g4074.t2_1	g8695.t1_1
g4075.t2_1	g8694.t1_1
g4076.t1_1	g2978.t1_1
g4078.t2_1	g8686.t1_1
g4079.t1_1	g8681.t1_1
g4080.t1_1	g8683.t1_1
g4084.t2_1	g8680.t1_1
g4085.t3_1	g8679.t1_1
g4087.t1_1	g8378.t1_1
g4089.t1_1	g8379.t1_1
g4092.t1_1	g8380.t1_1
g4093.t1_1	g8381.t1_1
g4094.t1_1	g8382.t1_1
g4096.t1_1	g1834.t1_1
g4097.t1_1	g8383.t1_1
g4100.t1_1	g6471.t1_1
g4103.t1_1	g13702.t1_1
g4106.t1_1	g8350.t1_1
g4107.t1_1	g10142.t1_1
g4108.t1_1	g10143.t1_1
g4109.t1_1	g13029.t1_1
g4111.t1_1	g8266.t1_1
g4112.t1_1	g8267.t1_1
g4115.t1_1	g10884.t1_1
g4116.t1_1	g8349.t1_1
g4118.t1_1	g14349.t1_1
g4124.t1_1	g10434.t1_1
g4128.t1_1	g8183.t1_1
g4130.t1_1	g7135.t1_1
g4135.t1_1	g8624.t1_1
g4138.t1_1	g1410.t1_1
g4141.t1_1	g9919.t1_1
g4142.t1_1	g8253.t1_1
g4144.t1_1	g9169.t1_1
g4146.t1_1	g9168.t1_1
g4147.t1_1	g14457.t1_1
g4148.t1_1	g13019.t1_1
g4152.t1_1	g8553.t1_1
g4154.t2_1	g9073.t1_1
g4155.t1_1	g9015.t1_1
g4157.t1_1	g1696.t2_1
g4158.t1_1	g2117.t1_1
g4161.t1_1	g13000.t1_1
g4162.t3_1	g8749.t1_1
g4163.t1_1	g8829.t1_1
g4164.t1_1	g10267.t1_1
g4166.t1_1	g2689.t1_1
g4167.t1_1	g2691.t1_1
g4169.t1_1	g1984.t1_1
g4170.t1_1	g1259.t1_1
g4171.t1_1	g1745.t1_1
g4173.t1_1	g6361.t1_1
g4174.t1_1	g15961.t1_1
g4175.t1_1	g2173.t1_1
g4177.t1_1	g1285.t1_1
g4179.t1_1	g2306.t1_1
g4180.t2_1	g12257.t1_1
g4181.t1_1	g820.t1_1
g4182.t1_1	g459.t1_1
g4183.t1_1	g458.t1_1
g4184.t1_1	g457.t1_1
g4186.t2_1	g455.t1_1
g4187.t1_1	g2604.t1_1
g4189.t1_1	g1631.t1_1
g4196.t1_1	g14265.t2_1
g4198.t1_1	g1946.t1_1
g4199.t1_1	g12988.t1_1
g4200.t1_1	g16234.t1_1
g4204.t2_1	g16395.t1_1
g4205.t1_1	g5445.t1_1
g4206.t2_1	g12040.t2_1
g4207.t1_1	g8186.t1_1
g4208.t1_1	g15816.t1_1
g4209.t1_1	g16233.t1_1
g4211.t1_1	g8342.t1_1
g4214.t1_1	g10454.t1_1
g4216.t1_1	g12630.t2_1
g4218.t1_1	g6860.t1_1
g4221.t1_1	g5488.t1_1
g4222.t1_1	g8360.t1_1
g4225.t1_1	g4003.t1_1
g4230.t1_1	g5852.t1_1
g4232.t1_1	g1353.t1_1
g4234.t1_1	g12431.t1_1
g4235.t1_1	g3837.t1_1
g4236.t2_1	g7086.t1_1
g4240.t1_1	g133.t1_1
g4243.t2_1	g16370.t1_1
g4244.t1_1	g18287.t1_1
g4251.t1_1	g9102.t1_1
g4253.t1_1	g597.t1_1
g4258.t1_1	g18308.t1_1
g4260.t1_1	g2062.t1_1
g4261.t1_1	g2314.t2_1
g4262.t1_1	g2405.t1_1
g4263.t1_1	g2391.t1_1
g4264.t1_1	g1476.t1_1
g4265.t1_1	g1676.t1_1
g4267.t2_1	g2599.t1_1
g4270.t1_1	g15704.t1_1
g4271.t2_1	g12536.t1_1
g4274.t1_1	g13030.t1_1
g4277.t1_1	g13346.t1_1
g4278.t1_1	g12296.t1_1
g4279.t7_1	g8372.t1_1
g4283.t1_1	g378.t1_1
g4286.t1_1	g12381.t1_1
g4288.t1_1	g10235.t1_1
g4289.t2_1	g3818.t1_1
g4291.t1_1	g10437.t1_1
g4294.t1_1	g18337.t1_1
g4295.t1_1	g17965.t1_1
g4296.t1_1	g4369.t1_1
g4300.t1_1	g4538.t1_1
g4301.t1_1	g3891.t1_1
g4302.t2_1	g2922.t1_1
g4303.t1_1	g11782.t1_1
g4304.t1_1	g3390.t1_1
g4305.t1_1	g5273.t1_1
g4306.t1_1	g3389.t1_1
g4307.t1_1	g4757.t1_1
g4309.t1_1	g4203.t1_1
g4310.t1_1	g4065.t1_1
g4311.t1_1	g4573.t1_1
g4312.t1_1	g4942.t1_1
g4313.t1_1	g4762.t1_1
g4314.t2_1	g4772.t1_1
g4315.t1_1	g2452.t1_1
g4316.t1_1	g5256.t1_1
g4317.t1_1	g5257.t1_1
g4318.t1_1	g4122.t1_1
g4324.t1_1	g4163.t1_1
g4325.t1_1	g4165.t1_1
g4326.t1_1	g4155.t1_1
g4327.t2_1	g4313.t1_1
g4328.t1_1	g2913.t2_1
g4329.t2_1	g4936.t2_1
g4330.t1_1	g2942.t1_1
g4331.t1_1	g2941.t1_1
g4332.t1_1	g2940.t1_1
g4334.t1_1	g2939.t1_1
g4335.t1_1	g2936.t1_1
g4338.t1_1	g2933.t1_1
g4340.t1_1	g4156.t1_1
g4342.t1_1	g2923.t1_1
g4347.t1_1	g4149.t1_1
g4348.t1_1	g4148.t1_1
g4350.t2_1	g4147.t2_1
g4351.t1_1	g2045.t1_1
g4353.t1_1	g7065.t1_1
g4355.t1_1	g448.t1_1
g4356.t2_1	g5097.t1_1
g4357.t1_1	g18288.t1_1
g4358.t1_1	g4816.t1_1
g4360.t1_1	g10099.t1_1
g4361.t1_1	g5357.t1_1
g4362.t1_1	g16588.t1_1
g4363.t1_1	g16591.t1_1
g4364.t2_1	g2607.t1_1
g4366.t2_1	g5213.t1_1
g4370.t1_1	g7859.t1_1
g4371.t1_1	g4582.t1_1
g4372.t2_1	g4169.t1_1
g4374.t1_1	g4170.t1_1
g4375.t1_1	g7271.t1_1
g4376.t1_1	g5369.t1_1
g4378.t1_1	g3759.t1_1
g4382.t1_1	g15288.t1_1
g4383.t1_1	g3760.t1_1
g4384.t1_1	g12094.t1_1
g4385.t1_1	g5207.t1_1
g4387.t1_1	g4742.t1_1
g4388.t2_1	g4740.t1_1
g4389.t1_1	g4752.t1_1
g4391.t4_1	g4753.t1_1
g4392.t1_1	g4749.t1_1
g4393.t1_1	g4211.t1_1
g4394.t1_1	g4685.t1_1
g4395.t1_1	g5206.t1_1
g4397.t1_1	g7202.t1_1
g4398.t1_1	g12791.t1_1
g4399.t1_1	g4437.t1_1
g4400.t1_1	g4436.t1_1
g4401.t1_1	g4435.t1_1
g4402.t1_1	g4434.t1_1
g4403.t1_1	g7126.t1_1
g4405.t1_1	g6848.t1_1
g4406.t1_1	g6948.t1_1
g4407.t1_1	g15115.t1_1
g4408.t1_1	g6485.t1_1
g4409.t1_1	g6483.t1_1
g4414.t1_1	g3888.t1_1
g4415.t1_1	g6484.t1_1
g4417.t1_1	g8582.t1_1
g4418.t1_1	g569.t1_1
g4420.t1_1	g17419.t1_1
g4421.t2_1	g17417.t1_1
g4424.t1_1	g4783.t1_1
g4425.t1_1	g4118.t1_1
g4426.t2_1	g1622.t1_1
g4427.t2_1	g3774.t1_1
g4428.t2_1	g3775.t1_1
g4431.t1_1	g5014.t1_1
g4432.t2_1	g5016.t2_1
g4433.t2_1	g4603.t1_1
g4434.t1_1	g4602.t1_1
g4435.t2_1	g5202.t1_1
g4440.t1_1	g4606.t1_1
g4441.t1_1	g17213.t1_1
g4442.t1_1	g16494.t1_1
g4443.t1_1	g17212.t1_1
g4444.t2_1	g4961.t1_1
g4445.t1_1	g16423.t1_1
g4446.t1_1	g16419.t1_1
g4447.t1_1	g16421.t1_1
g4449.t1_1	g12336.t1_1
g4450.t1_1	g11828.t1_1
g4453.t1_1	g1209.t1_1
g4454.t1_1	g17008.t1_1
g4455.t1_1	g17007.t1_1
g4456.t1_1	g16883.t1_1
g4458.t2_1	g16899.t1_1
g4459.t1_1	g5240.t1_1
g4460.t2_1	g16458.t1_1
g4461.t1_1	g16674.t1_1
g4462.t1_1	g16960.t1_1
g4463.t1_1	g16959.t1_1
g4464.t1_1	g16958.t1_1
g4465.t1_1	g16451.t1_1
g4466.t1_1	g17006.t1_1
g4467.t1_1	g17114.t1_1
g4468.t2_1	g10513.t1_1
g4469.t1_1	g10508.t1_1
g4470.t1_1	g11168.t1_1
g4471.t1_1	g11060.t1_1
g4472.t1_1	g10959.t1_1
g4473.t1_1	g10960.t1_1
g4474.t1_1	g10510.t1_1
g4475.t1_1	g11130.t1_1
g4476.t1_1	g11131.t1_1
g4477.t1_1	g11132.t1_1
g4478.t1_1	g11133.t1_1
g4479.t1_1	g15090.t1_1
g4480.t1_1	g11135.t1_1
g4481.t1_1	g11143.t1_1
g4482.t1_1	g10644.t1_1
g4483.t1_1	g10646.t1_1
g4484.t1_1	g10649.t1_1
g4485.t1_1	g1724.t1_1
g4486.t1_1	g10403.t1_1
g4487.t1_1	g16965.t1_1
g4488.t1_1	g11052.t1_1
g4490.t1_1	g4725.t1_1
g4493.t1_1	g1424.t1_1
g4494.t1_1	g4711.t1_1
g4495.t1_1	g4953.t1_1
g4496.t1_1	g4513.t1_1
g4497.t1_1	g4088.t2_1
g4498.t1_1	g627.t1_1
g4499.t1_1	g5139.t1_1
g4500.t2_1	g5219.t1_1
g4501.t3_1	g5220.t2_1
g4502.t1_1	g1531.t1_1
g4504.t1_1	g3942.t1_1
g4505.t1_1	g3938.t1_1
g4507.t2_1	g3936.t1_1
g4511.t1_1	g4904.t1_1
g4512.t1_1	g10140.t1_1
g4514.t1_1	g4668.t1_1
g4515.t1_1	g4662.t1_1
g4516.t1_1	g4661.t1_1
g4517.t1_1	g4656.t1_1
g4518.t1_1	g3820.t1_1
g4519.t1_1	g3812.t1_1
g4520.t1_1	g3660.t1_1
g4521.t1_1	g3946.t1_1
g4522.t1_1	g4292.t1_1
g4523.t2_1	g4858.t1_1
g4524.t1_1	g4863.t1_1
g4527.t1_1	g4857.t2_1
g4529.t1_1	g4856.t1_1
g4530.t1_1	g4855.t1_1
g4531.t1_1	g4854.t1_1
g4532.t1_1	g4726.t1_1
g4535.t1_1	g4729.t1_1
g4537.t2_1	g16926.t1_1
g4538.t2_1	g2632.t1_1
g4539.t1_1	g5811.t1_1
g4540.t1_1	g1677.t1_1
g4541.t1_1	g611.t1_1
g4542.t1_1	g1901.t1_1
g4543.t1_1	g4465.t1_1
g4544.t1_1	g4466.t1_1
g4545.t2_1	g2741.t1_1
g4549.t1_1	g13445.t1_1
g4561.t1_1	g9489.t1_1
g4565.t1_1	g1702.t4_1
g4566.t1_1	g2036.t1_1
g4567.t1_1	g2034.t1_1
g4570.t1_1	g3961.t1_1
g4572.t1_1	g225.t1_1
g4574.t1_1	g223.t1_1
g4575.t2_1	g1304.t1_1
g4576.t1_1	g1303.t1_1
g4577.t1_1	g1961.t1_1
g4578.t1_1	g1957.t1_1
g4579.t1_1	g1952.t1_1
g4580.t1_1	g5159.t1_1
g4581.t1_1	g4689.t1_1
g4582.t1_1	g4690.t1_1
g4583.t2_1	g4693.t1_1
g4588.t2_1	g4697.t1_1
g4589.t1_1	g9069.t1_1
g4590.t1_1	g5127.t1_1
g4592.t1_1	g5123.t1_1
g4593.t1_1	g5122.t1_1
g4594.t1_1	g5120.t1_1
g4595.t1_1	g5119.t1_1
g4597.t1_1	g7676.t1_1
g4598.t1_1	g2750.t1_1
g4599.t1_1	g5772.t1_1
g4600.t1_1	g2572.t1_1
g4601.t1_1	g2573.t1_1
g4602.t2_1	g4188.t1_1
g4604.t1_1	g5027.t1_1
g4605.t1_1	g2846.t1_1
g4606.t1_1	g5019.t1_1
g4607.t1_1	g1288.t1_1
g4608.t1_1	g5002.t1_1
g4610.t1_1	g4068.t1_1
g4611.t1_1	g4069.t1_1
g4613.t1_1	g3989.t1_1
g4614.t1_1	g3988.t1_1
g4615.t1_1	g3987.t1_1
g4616.t1_1	g4123.t1_1
g4618.t1_1	g4107.t1_1
g4619.t1_1	g5349.t1_1
g4620.t1_1	g5264.t1_1
g4621.t1_1	g3690.t2_1
g4622.t1_1	g3703.t1_1
g4623.t1_1	g4712.t1_1
g4626.t1_1	g3761.t1_1
g4627.t2_1	g4714.t1_1
g4628.t1_1	g3392.t1_1
g4629.t1_1	g1348.t1_1
g4630.t1_1	g3785.t1_1
g4631.t1_1	g1882.t1_1
g4632.t1_1	g3261.t1_1
g4633.t1_1	g13217.t1_1
g4637.t1_1	g2132.t1_1
g4638.t1_1	g2131.t1_1
g4639.t2_1	g2130.t1_1
g4640.t1_1	g2127.t1_1
g4642.t1_1	g1703.t1_1
g4643.t1_1	g2309.t1_1
g4644.t1_1	g2307.t1_1
g4645.t1_1	g1967.t1_1
g4648.t1_1	g14417.t1_1
g4651.t1_1	g18916.t1_1
g4655.t1_1	g2382.t1_1
g4656.t2_1	g4815.t1_1
g4657.t1_1	g4976.t1_1
g4658.t1_1	g5295.t1_1
g4660.t1_1	g4985.t1_1
g4662.t1_1	g1575.t1_1
g4663.t2_1	g1983.t1_1
g4664.t1_1	g1574.t1_1
g4665.t1_1	g634.t2_1
g4666.t1_1	g704.t1_1
g4667.t1_1	g712.t1_1
g4670.t1_1	g226.t1_1
g4671.t1_1	g711.t1_1
g4672.t1_1	g747.t1_1
g4673.t1_1	g752.t1_1
g4674.t1_1	g1431.t1_1
g4675.t1_1	g6733.t1_1
g4676.t1_1	g1436.t1_1
g4678.t1_1	g2413.t1_1
g4679.t1_1	g3947.t1_1
g4680.t1_1	g16357.t1_1
g4682.t1_1	g4913.t1_1
g4683.t1_1	g4232.t1_1
g4684.t2_1	g3943.t1_1
g4685.t1_1	g3950.t1_1
g4686.t1_1	g3951.t1_1
g4687.t1_1	g3256.t1_1
g4689.t1_1	g352.t1_1
g4690.t2_1	g4372.t1_1
g4691.t1_1	g600.t1_1
g4693.t1_1	g3029.t1_1
g4694.t1_1	g3984.t1_1
g4695.t3_1	g4038.t1_1
g4698.t1_1	g4028.t1_1
g4699.t1_1	g4027.t1_1
g4700.t1_1	g4026.t1_1
g4702.t1_1	g5141.t1_1
g4703.t1_1	g5108.t1_1
g4706.t1_1	g4867.t1_1
g4707.t2_1	g4866.t1_1
g4708.t2_1	g4293.t1_1
g4710.t1_1	g4294.t1_1
g4713.t1_1	g4884.t1_1
g4716.t1_1	g3033.t1_1
g4717.t1_1	g3035.t1_1
g4718.t1_1	g3036.t1_1
g4720.t1_1	g3039.t1_1
g4721.t1_1	g3040.t1_1
g4722.t2_1	g13910.t1_1
g4724.t1_1	g4199.t1_1
g4725.t2_1	g4768.t1_1
g4726.t1_1	g3765.t1_1
g4731.t1_1	g7683.t1_1
g4732.t1_1	g4972.t1_1
g4735.t2_1	g4980.t1_1
g4736.t1_1	g12214.t1_1
g4737.t2_1	g4406.t1_1
g4738.t1_1	g4405.t1_1
g4739.t1_1	g4403.t1_1
g4742.t2_1	g4454.t1_1
g4743.t1_1	g4453.t1_1
g4744.t1_1	g4183.t1_1
g4745.t1_1	g4707.t1_1
g4746.t1_1	g4706.t1_1
g4747.t1_1	g3894.t1_1
g4748.t1_1	g2748.t1_1
g4749.t1_1	g4416.t1_1
g4750.t1_1	g4415.t1_1
g4760.t1_1	g14590.t1_1
g4761.t1_1	g1149.t1_1
g4762.t1_1	g5148.t1_1
g4763.t1_1	g5144.t1_1
g4764.t1_1	g4025.t1_1
g4765.t1_1	g4024.t1_1
g4767.t1_1	g3506.t1_1
g4769.t1_1	g5131.t1_1
g4770.t1_1	g4320.t1_1
g4771.t1_1	g4981.t1_1
g4772.t1_1	g4964.t1_1
g4773.t1_1	g10621.t1_1
g4774.t1_1	g4984.t1_1
g4775.t1_1	g3391.t1_1
g4776.t1_1	g4373.t1_1
g4778.t1_1	g3857.t1_1
g4779.t1_1	g2511.t1_1
g4780.t2_1	g3589.t1_1
g4785.t1_1	g18821.t1_1
g4786.t1_1	g5153.t1_1
g4788.t1_1	g5046.t1_1
g4789.t1_1	g5045.t1_1
g4793.t1_1	g4235.t1_1
g4795.t2_1	g5151.t1_1
g4796.t1_1	g4463.t1_1
g4798.t2_1	g4459.t1_1
g4799.t1_1	g4458.t1_1
g4800.t1_1	g4457.t1_1
g4803.t1_1	g4324.t1_1
g4804.t1_1	g4325.t1_1
g4805.t1_1	g3952.t1_1
g4806.t1_1	g3953.t1_1
g4807.t1_1	g12886.t1_1
g4808.t3_1	g4330.t1_1
g4809.t3_1	g4364.t1_1
g4821.t1_1	g709.t1_1
g4825.t1_1	g2027.t1_1
g4826.t1_1	g2478.t1_1
g4828.t1_1	g17291.t1_1
g4830.t1_1	g1246.t1_1
g4831.t1_1	g1120.t1_1
g4832.t1_1	g1125.t1_1
g4835.t1_1	g1126.t1_1
g4836.t2_1	g1132.t1_1
g4837.t1_1	g1134.t2_1
g4838.t1_1	g1136.t1_1
g4839.t2_1	g1141.t1_1
g4841.t1_1	g1146.t1_1
g4843.t1_1	g4361.t1_1
g4844.t1_1	g4363.t1_1
g4845.t1_1	g4327.t1_1
g4846.t1_1	g2026.t1_1
g4847.t1_1	g10880.t1_1
g4849.t2_1	g2491.t1_1
g4850.t1_1	g2492.t1_1
g4851.t1_1	g4106.t1_1
g4853.t1_1	g1150.t1_1
g4855.t1_1	g15301.t1_1
g4857.t1_1	g4268.t1_1
g4858.t1_1	g4270.t1_1
g4860.t1_1	g4271.t1_1
g4861.t1_1	g4274.t1_1
g4862.t1_1	g4275.t1_1
g4865.t1_1	g4279.t1_1
g5698.t1_1	g15187.t1_1
g5699.t1_1	g15190.t1_1
g5702.t1_1	g16862.t1_1
g5703.t1_1	g16861.t1_1
g5706.t1_1	g15189.t1_1
g5708.t1_1	g1628.t1_1
